date,Buy and hold,Classical signal exposure,Classical signal,Classical + TDA signal exposure,Classical + TDA signal
2019-10-09,0.0091044925499415,0.9471610500262225,0.00850215820916219,0.9609772254282652,0.008661409691070305
2019-10-10,0.006415695380997066,0.9427120334660354,0.006045928730438301,0.9400200566006186,0.006020403750763366
2019-10-11,0.010938977513132997,0.9435332669516875,0.010320878573334595,0.9471355650027594,0.010357136893252631
2019-10-14,-0.0013871187334510982,0.9378628995311007,-0.0013037623810586484,0.9428705633991143,-0.0013100059225123254
2019-10-15,0.009955676641137279,0.9602445262629601,0.009548693186530155,0.9660655082047581,0.009606238341439702
2019-10-16,-0.0019995427986508885,0.9499985562367554,-0.0019046857568650478,0.947736695752536,-0.0019042044912352825
2019-10-17,0.0027628315736780706,0.9637862181705065,0.002655885162870381,0.9650520331807682,0.002657618558799927
2019-10-18,-0.003919344949506964,0.9697854040902338,-0.003803923118586492,0.9704363403428773,-0.003806166922921932
2019-10-21,0.006871616056117524,0.9681573636270395,0.006651991664516381,0.9691149130761721,0.006658724883283811
2019-10-22,-0.003568666378412577,0.9663821912959933,-0.003449583220940206,0.9656989178168169,-0.003447965257311963
2019-10-23,0.0028471487971184484,0.9574291429379699,0.0027214667084629763,0.9619386379976739,0.002736902296167264
2019-10-24,0.0019204463587332299,0.9697854040902338,0.0018562427174615914,0.9704363403428773,0.0018594220850212783
2019-10-25,0.004072700506109195,0.9776136704091147,0.003977613557095029,0.9790833535807499,0.003983189763032471
2019-10-28,0.005581337868471481,0.9706487701407382,0.0054140362876375836,0.9710346918727618,0.0054156483664949875
2019-10-29,-0.0008324053147991117,0.9706487701407382,-0.0008079731950683719,0.9710346918727618,-0.0008082944383692047
2019-10-30,0.00325337015914573,0.9762141903742674,0.0031732034057814855,0.9781449680832796,0.0031787125123754353
2019-10-31,-0.0030228605633046968,0.9677210598182093,-0.0029295323932819195,0.9710229605241518,-0.002938828017211396
2019-11-01,0.009662312168146059,0.9763971711261353,0.009429916211861483,0.9783625922232086,0.009449574963847702
2019-11-04,0.003704089049704651,0.97029647743521,0.0035910142101892944,0.9737098341625691,0.0036043815552809838
2019-11-05,-0.001185699214361291,0.9701114044529688,-0.0011503528665939343,0.9693243372151007,-0.0011515198535709582
2019-11-06,0.0007024972279667807,0.9870118765772754,0.000684922871203673,0.985988086673602,0.0006843220229672246
2019-11-07,0.0027300951851503275,0.9768535951471949,0.002661824155993104,0.9760100310836148,0.0026596112587248047
2019-11-08,0.0025606760900243053,0.9796778821384646,0.002507225585221981,0.9793295367958704,0.0025060859762716355
2019-11-11,-0.0019624672514313435,0.9876881881216626,-0.001942310876805922,0.9865975742677214,-0.0019397994485779316
2019-11-12,0.0015646460846321375,0.9870118765772754,0.0015439861123998587,0.9864210271106562,0.001543311524288967
2019-11-13,0.0007115345908383919,0.9889188776239269,0.0007026964884391768,0.9864163784980934,0.0007018670499646478
2019-11-14,0.0008370427393644686,0.9853794563024983,0.0008230350087561996,0.98425207460609,0.0008227789008074411
